date,temperature_2m_mean,temperature_2m_max,temperature_2m_min,daylight_duration,sunshine_duration,sunset,sunrise,weather_code,shortwave_radiation_sum,apparent_temperature_min,apparent_temperature_mean,apparent_temperature_max
2020-12-31 22:00:00+00:00,2.402917,6.0675,-1.1325,28330.09,18344.105,1609515720,1609487385,51.0,2.25,-4.2352824,-0.89787894,2.8469296
2021-01-01 22:00:00+00:00,2.5841668,6.1175003,-0.73249996,28404.092,22573.424,1609602186,1609573776,3.0,3.03,-3.9940577,-0.12604542,4.161254
2021-01-02 22:00:00+00:00,1.92375,4.1675,-0.4825,28483.78,8321.272,1609688654,1609660164,3.0,1.96,-3.796237,-1.8408289,0.07726669
2021-01-03 22:00:00+00:00,2.7404165,3.3675,2.1175,28569.025,0.0,1609775124,1609746549,51.0,0.93,-2.886336,-2.2708592,-1.5176923
2021-01-04 22:00:00+00:00,2.5404165,3.9175,1.6175,28659.717,963.2047,1609861596,1609832930,51.0,1.48,-2.913598,-1.8402652,-0.5333493
2021-01-05 22:00:00+00:00,2.1591666,3.3675,0.7175,28755.73,1683.7638,1609948070,1609919307,51.0,1.92,-2.355373,-1.3859979,0.32989264
2021-01-06 22:00:00+00:00,2.6299999,4.0675,1.0174999,28856.938,0.0,1610034546,1610005681,53.0,1.19,-2.1278543,-1.0155092,0.627265
2021-01-07 22:00:00+00:00,2.4758332,4.6175003,-1.8325,28963.395,18941.775,1610121023,1610092052,53.0,2.93,-5.436778,-0.5928102,2.005137
2021-01-08 22:00:00+00:00,0.11958337,4.6675,-2.7325,29076.254,14756.996,1610207503,1610178419,3.0,2.84,-6.0622954,-3.286171,1.712163
2021-01-09 22:00:00+00:00,1.5404166,3.9175,-0.98249996,29195.559,18033.11,1610293986,1610264782,3.0,2.38,-4.553071,-1.9511677,0.2573948
2021-01-10 22:00:00+00:00,4.5800004,7.0175004,2.4675,29321.01,0.0,1610380472,1610351142,53.0,1.31,-2.0972576,-0.22836427,1.9139657
2021-01-11 22:00:00+00:00,6.194584,8.4175,2.3174999,29452.312,15944.793,1610466961,1610437499,61.0,2.65,-1.3896217,1.6332387,3.7632847
2021-01-12 22:00:00+00:00,4.1529164,5.6675,2.5175,29589.172,23631.184,1610553452,1610523852,3.0,4.29,-1.6274679,-0.1799946,1.5888782
2021-01-13 22:00:00+00:00,2.4175,5.7175,0.5675,29731.305,0.0,1610639945,1610610203,51.0,1.65,-4.52306,-1.5106615,2.0150785
2021-01-14 22:00:00+00:00,0.7133333,3.3675,-1.1325,29878.426,12157.948,1610726440,1610696551,51.0,2.51,-5.580324,-3.140671,-0.08919287
2021-01-15 22:00:00+00:00,0.30291668,1.1175,-0.4325,30030.246,0.0,1610812937,1610782895,73.0,1.34,-6.0108404,-4.44608,-2.5987873
2021-01-16 22:00:00+00:00,4.5216665,7.3175,0.8175,30186.498,20445.06,1610899435,1610869237,53.0,3.61,-3.0830956,0.8709378,3.6328192
2021-01-17 22:00:00+00:00,4.950834,6.5175004,3.4675,30346.91,22008.6,1610985935,1610955577,51.0,3.14,0.12514591,0.91115195,1.4360542
2021-01-18 22:00:00+00:00,7.6966653,10.117499,4.2675004,30511.207,5336.0034,1611072436,1611041913,63.0,1.56,-0.82892656,2.069988,4.5063534
2021-01-19 22:00:00+00:00,8.532084,10.117499,6.7675004,30679.125,6127.8135,1611158939,1611128248,51.0,2.55,1.0582795,2.54072,4.6170044
2021-01-20 22:00:00+00:00,7.6612496,10.9675,4.8675003,30850.416,24204.887,1611245442,1611214579,61.0,4.14,-1.0281172,1.339266,4.195014
2021-01-21 22:00:00+00:00,4.43625,6.7675004,1.7175,31024.828,25951.436,1611331946,1611300909,61.0,4.73,-2.1126857,0.29268315,2.0271225
2021-01-22 22:00:00+00:00,3.2425,5.0675,1.4175,31202.11,7333.5674,1611418451,1611387236,51.0,2.49,-2.5440078,-0.44130418,2.5376186
2021-01-23 22:00:00+00:00,2.1487496,4.4175,0.7175,31382.023,18160.588,1611504956,1611473561,71.0,4.38,-3.898358,-1.6227894,1.0347724
2021-01-24 22:00:00+00:00,1.7820834,5.1675,-2.6325,31564.336,24599.594,1611591461,1611559884,73.0,5.15,-6.1991615,-2.3511775,0.8914547
2021-01-25 22:00:00+00:00,4.4175,5.8175,3.6675,31748.82,23062.21,1611677967,1611646205,51.0,4.62,-1.8663974,-0.3483658,2.0696526
2021-01-26 22:00:00+00:00,4.8175,7.8175,1.5675,31935.25,6755.143,1611764472,1611732524,73.0,2.67,-4.513688,0.5674432,4.039506
2021-01-27 22:00:00+00:00,5.81125,7.5175004,4.9675,32123.666,0.0,1611850978,1611818841,61.0,0.82,1.9309368,3.4415405,5.120268
2021-01-28 22:00:00+00:00,8.134167,9.4175,5.4175,32315.979,24899.203,1611937484,1611905155,61.0,4.18,0.41569328,3.8536062,6.2126293
2021-01-29 22:00:00+00:00,1.3779168,4.8675003,-0.4325,32512.395,635.9868,1612023992,1611991466,51.0,2.9,-6.153924,-3.8991165,0.701344
2021-01-30 22:00:00+00:00,-1.2866665,1.8675,-4.3325,32712.6,26438.121,1612110501,1612077774,71.0,5.88,-9.1101,-6.3018513,-3.084734
2021-01-31 22:00:00+00:00,1.9445833,3.0175,0.61749995,32916.3,64.15806,1612197011,1612164080,51.0,2.0,-4.4662085,-1.566176,-0.0025291443
2021-02-01 22:00:00+00:00,4.921666,9.2675,1.6175,33123.215,4672.904,1612283521,1612250383,71.0,1.39,-1.4517794,1.6972421,5.7797823
2021-02-02 22:00:00+00:00,8.240417,9.7175,6.6175003,33333.062,0.0,1612370033,1612336684,63.0,1.18,3.5390334,5.020402,6.143094
2021-02-03 22:00:00+00:00,7.0258336,9.617499,4.6175003,33545.562,25396.502,1612456544,1612422984,53.0,5.82,1.375268,3.7458286,7.1029778
2021-02-04 22:00:00+00:00,6.911251,9.8175,4.7175,33760.45,27924.357,1612543056,1612509281,51.0,4.87,2.1558852,4.403814,7.117755
2021-02-05 22:00:00+00:00,4.144583,6.0675,0.2175,33977.48,2714.915,1612629569,1612595576,73.0,2.47,-5.991792,0.17777397,3.750619
2021-02-06 22:00:00+00:00,-3.7095833,-0.1325,-5.4824996,34196.39,0.0,1612716082,1612681870,75.0,1.34,-12.314561,-10.622303,-6.6526957
2021-02-07 22:00:00+00:00,-5.580416,-4.5825,-6.1324997,34416.94,2662.9082,1612802594,1612768162,73.0,3.7,-13.0782,-12.18565,-10.9794855
2021-02-08 22:00:00+00:00,-4.0324993,-0.6825,-6.3325,34638.9,27845.172,1612889107,1612854452,3.0,6.72,-11.202929,-8.911157,-5.9620986
2021-02-09 22:00:00+00:00,-3.9220831,-0.3325,-6.2825,34862.023,25645.43,1612975620,1612940742,3.0,6.4,-11.35279,-8.649963,-5.2094812
2021-02-10 22:00:00+00:00,-5.2741666,-0.73249996,-9.632501,35086.094,30483.73,1613062132,1613027030,3.0,8.8,-14.7076435,-9.624769,-5.497912
2021-02-11 22:00:00+00:00,-6.542917,-3.0825,-9.3325,35310.895,30773.947,1613148644,1613113317,1.0,9.08,-14.434844,-12.116806,-9.247127
2021-02-12 22:00:00+00:00,-5.497082,-1.4825001,-8.5825,35536.215,31221.973,1613235156,1613199604,3.0,9.41,-14.58032,-11.533107,-7.5761585
2021-02-13 22:00:00+00:00,-1.2241666,4.7175,-6.0825,35761.836,25415.646,1613321667,1613285889,3.0,7.14,-11.823986,-7.574814,-2.216852
2021-02-14 22:00:00+00:00,3.8966665,7.1675,0.9175,35987.566,0.0,1613408178,1613372174,61.0,1.86,-5.9390774,-1.2193054,3.4773684
2021-02-15 22:00:00+00:00,7.5362496,11.2675,4.6675,36213.195,18103.8,1613494688,1613458459,61.0,5.62,1.0404844,3.5023162,7.511139
2021-02-16 22:00:00+00:00,8.836249,11.9675,6.8675003,36438.793,14142.703,1613581197,1613544742,51.0,4.93,2.49571,4.5487185,7.743331
2021-02-17 22:00:00+00:00,8.875833,13.2175,5.6675,36666.324,11432.608,1613667706,1613631024,61.0,4.27,1.6106291,4.512487,8.268054
2021-02-18 22:00:00+00:00,6.62375,10.2675,2.9175,36896.06,28767.684,1613754216,1613717304,3.0,7.71,-1.2502232,2.34173,5.5782557
2021-02-19 22:00:00+00:00,12.24875,16.417501,8.867499,37127.797,30238.42,1613840726,1613803581,3.0,8.88,5.5391636,8.480057,12.708994
2021-02-20 22:00:00+00:00,11.684166,16.317501,8.6675,37361.324,32591.367,1613927235,1613889858,3.0,9.74,5.1176205,8.457374,14.341911
2021-02-21 22:00:00+00:00,11.105,15.4175,8.1675,37596.43,32732.56,1614013745,1613976132,3.0,8.97,4.28767,7.6304917,12.496304
2021-02-22 22:00:00+00:00,12.294582,15.867499,8.7175,37832.92,32928.797,1614100255,1614062405,3.0,8.64,5.654662,8.943685,12.076319
2021-02-23 22:00:00+00:00,13.609166,17.2675,11.117499,38070.605,34011.72,1614186764,1614148677,3.0,8.59,7.399827,9.999441,14.158817
2021-02-24 22:00:00+00:00,10.800834,14.367499,7.7675004,38309.29,25002.188,1614273274,1614234948,3.0,8.56,4.901169,8.180734,11.72537
2021-02-25 22:00:00+00:00,6.7404156,9.5675,2.9175,38548.79,34516.67,1614359783,1614321217,51.0,10.95,0.2728653,3.8404858,5.905965
2021-02-26 22:00:00+00:00,3.863333,8.4675,0.5675,38788.926,31127.725,1614446292,1614407486,3.0,7.97,-2.5108438,1.4195913,6.553993
2021-02-27 22:00:00+00:00,4.096667,9.7675,0.4175,39029.51,24807.49,1614532801,1614493754,3.0,9.32,-3.05142,1.143475,6.6440153
2021-02-28 22:00:00+00:00,4.546667,8.617499,2.5175,39270.383,24042.223,1614619309,1614580022,3.0,8.32,-1.1683822,1.1110345,5.5682583
2021-03-01 22:00:00+00:00,6.346667,13.7175,1.4675,39511.363,35439.902,1614705817,1614666289,0.0,12.06,-1.7564771,3.4925537,11.711835
2021-03-02 22:00:00+00:00,5.7820835,11.9175,0.9175,39752.28,35552.74,1614792325,1614752556,3.0,11.44,-2.05266,3.4168644,10.276257
2021-03-03 22:00:00+00:00,4.5341663,5.6675,3.6175,39992.973,0.0,1614878832,1614838822,51.0,3.34,-0.49084997,1.4187474,2.3472385
2021-03-04 22:00:00+00:00,3.1154168,6.8675003,-0.4325,40233.277,35636.434,1614965339,1614925089,3.0,11.82,-4.266392,-1.0963182,1.5631466
2021-03-05 22:00:00+00:00,1.7904168,5.9175,-2.5825,40473.02,36059.48,1615051846,1615011356,3.0,11.91,-6.316044,-1.7241794,2.090086
2021-03-06 22:00:00+00:00,1.5112499,5.1675,-2.3325,40712.043,16995.92,1615138351,1615097622,3.0,7.24,-6.2146816,-1.9125262,1.4209127
2021-03-07 22:00:00+00:00,3.8195832,7.7175,-1.1325,40950.184,31687.455,1615224857,1615183890,51.0,11.69,-4.894439,0.18023723,3.7420812
2021-03-08 22:00:00+00:00,5.5091667,8.2175,2.5674999,41187.52,34337.1,1615311362,1615270157,53.0,8.59,-0.7789488,1.8382483,3.942996
2021-03-09 22:00:00+00:00,5.657084,9.0675,3.2175,41425.824,0.0,1615397866,1615356424,53.0,3.8,-0.7521596,1.086236,3.691124
2021-03-10 22:00:00+00:00,8.898749,11.2175,6.4675,41665.39,30880.324,1615484371,1615442689,53.0,10.48,-0.103443146,2.1505153,3.7902937
2021-03-11 22:00:00+00:00,6.4300003,8.9175,4.6175003,41906.07,6901.0957,1615570876,1615528953,61.0,5.02,-0.8853762,0.8382983,3.3677773
2021-03-12 22:00:00+00:00,6.8945827,8.5675,5.6675,42147.715,36048.797,1615657380,1615615216,61.0,10.97,-1.7019048,0.19671248,1.2331185
2021-03-13 22:00:00+00:00,6.23625,8.0675,4.3175,42390.168,34902.19,1615743885,1615701478,51.0,11.07,-0.35691047,1.4624962,3.078333
2021-03-14 22:00:00+00:00,6.3612504,8.617499,4.6675,42633.277,36887.754,1615830389,1615787739,61.0,11.15,0.6975951,1.6725043,3.1288753
2021-03-15 22:00:00+00:00,5.2925005,6.2675004,4.1675,42876.91,0.0,1615916894,1615874000,53.0,3.06,1.0047522,2.1266093,2.8626847
2021-03-16 22:00:00+00:00,5.4862504,7.7675004,3.7175,43120.91,24290.771,1616003398,1615960260,51.0,8.1,0.31634808,1.594927,2.9399328
2021-03-17 22:00:00+00:00,4.315417,7.3175,0.4675,43365.133,3776.2656,1616089902,1616046520,53.0,4.19,-2.783278,1.2919455,3.9326744
2021-03-18 22:00:00+00:00,4.5070834,8.6675,0.3175,43609.438,39177.977,1616176406,1616132779,2.0,14.04,-3.664268,0.16226488,3.876171
2021-03-19 22:00:00+00:00,3.821667,7.6175003,-1.8325,43853.67,29081.629,1616262910,1616219039,3.0,11.74,-5.449084,0.5699753,4.565716
2021-03-20 22:00:00+00:00,6.2612514,8.0175,4.3175,44097.707,17658.742,1616349414,1616305299,51.0,8.88,0.62308455,1.9946736,4.144552
2021-03-21 22:00:00+00:00,5.5424995,8.1675,2.4175,44341.38,34117.895,1616435917,1616391558,51.0,9.48,-0.29978418,2.4038966,4.9526873
2021-03-22 22:00:00+00:00,6.8987503,10.117499,2.7675,44584.555,22433.863,1616522420,1616477818,3.0,8.72,-0.11162138,3.6687562,6.5424433
2021-03-23 22:00:00+00:00,7.190417,12.5175,2.5674999,44827.082,39538.305,1616608923,1616564079,3.0,15.83,-0.7448299,4.0824046,8.999335
2021-03-24 22:00:00+00:00,8.163333,11.9175,5.6175003,45068.81,29353.188,1616695426,1616650340,3.0,13.2,2.9885302,4.916407,7.9342136
2021-03-25 22:00:00+00:00,9.761249,13.1675,6.8175,45309.59,37765.812,1616781929,1616736602,61.0,13.79,3.0710592,5.1644397,8.260839
2021-03-26 22:00:00+00:00,6.4029164,8.617499,4.5175004,45549.273,39924.24,1616868431,1616822865,55.0,14.82,-0.6076195,1.3405868,3.0934544
2021-03-27 22:00:00+00:00,8.913332,11.867499,6.0675,45787.71,20986.227,1616954933,1616909128,51.0,8.9,1.9461012,3.806668,6.0156517
2021-03-28 22:00:00+00:00,11.552915,16.5175,8.4175,46024.94,41911.043,1617041435,1616995393,3.0,17.92,3.954833,7.42613,12.899807
2021-03-29 22:00:00+00:00,12.0675,20.167501,4.9175,46262.65,42017.316,1617127937,1617081657,2.0,18.35,2.206871,9.843748,18.286676
2021-03-30 22:00:00+00:00,12.927917,21.8675,5.1675,46501.1,42159.785,1617214439,1617167920,3.0,18.67,2.1247015,11.165507,20.705679
2021-03-31 22:00:00+00:00,10.388332,14.117499,5.0675,46740.168,42260.09,1617300941,1617254184,3.0,18.14,1.1090407,7.52927,11.462279
2021-04-01 22:00:00+00:00,5.7591667,7.9675,3.3675,46979.715,5393.2163,1617387443,1617340446,3.0,8.92,-0.1173687,1.5849155,3.6113615
2021-04-02 22:00:00+00:00,6.8591666,9.7175,4.9175,47219.6,39738.734,1617473945,1617426709,3.0,13.36,0.8267083,2.6451042,5.7908773
2021-04-03 22:00:00+00:00,6.0258336,8.2175,4.2675004,47459.69,25721.799,1617560448,1617512971,3.0,10.87,-0.3503375,2.6419785,4.8095856
2021-04-04 22:00:00+00:00,4.805001,8.0175,2.7675,47699.844,31089.848,1617646950,1617599233,73.0,12.24,-4.4599986,-1.5210238,3.5555272
2021-04-05 22:00:00+00:00,2.6904166,4.3675003,0.9675,47939.914,25384.494,1617733453,1617685496,73.0,11.83,-4.3092413,-2.9630833,-1.6303253
2021-04-06 22:00:00+00:00,3.5925004,6.4175,1.7175,48179.754,37439.402,1617819956,1617771759,75.0,14.15,-5.32022,-2.4454436,-0.040827274
2021-04-07 22:00:00+00:00,5.2675004,9.367499,1.2175,48419.223,33398.668,1617906458,1617858022,51.0,13.47,-2.1562073,0.99719197,4.5370665
2021-04-08 22:00:00+00:00,7.394583,10.9675,4.2675004,48658.17,37056.336,1617992961,1617944286,3.0,15.8,-0.18765926,3.4287548,7.208929
2021-04-09 22:00:00+00:00,5.1487503,6.4175,3.2175,48896.438,0.0,1618079463,1618030550,61.0,4.36,-1.8621407,0.8964872,2.8288631
2021-04-10 22:00:00+00:00,4.33625,7.3175,1.3175,49133.87,43200.0,1618165966,1618116815,51.0,16.42,-2.863326,-0.5334751,2.0675387
2021-04-11 22:00:00+00:00,3.6029167,6.8675003,0.76750004,49370.305,43912.32,1618252468,1618203081,51.0,18.54,-2.8572283,-0.23969853,3.121695
2021-04-12 22:00:00+00:00,4.74875,9.2675,0.2175,49605.58,45424.293,1618338970,1618289348,51.0,20.09,-3.2560353,1.1768959,5.5891066
2021-04-13 22:00:00+00:00,4.252917,7.8675003,-0.5325,49839.527,44540.695,1618425472,1618375616,51.0,17.64,-4.1787806,0.6789612,4.098922
2021-04-14 22:00:00+00:00,4.8487496,8.9175,0.2675,50071.97,42936.082,1618511974,1618461885,51.0,16.79,-3.0534592,1.2226553,4.9130907
2021-04-15 22:00:00+00:00,5.982083,10.9675,0.0675,50302.734,41110.184,1618598475,1618548156,3.0,16.49,-3.5932617,2.1447628,7.0231037
2021-04-16 22:00:00+00:00,6.18625,11.3175,1.7175,50531.633,45924.47,1618684976,1618634429,2.0,20.4,-2.103261,2.4161234,8.165319
2021-04-17 22:00:00+00:00,7.0779157,12.7175,1.5675,50758.69,46093.633,1618771477,1618720702,3.0,21.7,-1.6184449,4.75284,11.334835
2021-04-18 22:00:00+00:00,8.97375,13.367499,4.2675004,50985.535,43545.945,1618857978,1618806977,63.0,15.85,1.4788442,6.7810807,11.722497
2021-04-19 22:00:00+00:00,10.177917,15.9175,5.5175004,51212.43,44814.58,1618944480,1618893251,51.0,17.17,3.3754349,8.326753,14.090721
2021-04-20 22:00:00+00:00,8.63,13.4675,4.5175004,51439.223,46106.94,1619030981,1618979526,51.0,20.2,0.28804874,5.1331897,10.173069
2021-04-21 22:00:00+00:00,6.138334,11.2175,1.7175,51665.754,46916.668,1619117483,1619065801,3.0,20.13,-1.6643844,2.5195425,8.136095
2021-04-22 22:00:00+00:00,6.5508327,13.1675,-0.73249996,51891.875,47147.75,1619203985,1619152077,3.0,23.31,-4.440638,3.6822813,10.974089
2021-04-23 22:00:00+00:00,7.4758334,12.1675,2.6675,52117.414,42501.312,1619290487,1619238354,3.0,19.86,-0.13901997,3.9301043,8.549231
2021-04-24 22:00:00+00:00,6.740416,9.8175,3.6175,52342.21,30001.45,1619376989,1619324631,3.0,13.92,0.111644745,2.8855865,5.692333
2021-04-25 22:00:00+00:00,6.805,12.0675,1.4175,52566.086,47122.203,1619463491,1619410909,3.0,24.26,-2.2451322,3.2009466,9.648336
2021-04-26 22:00:00+00:00,8.309167,14.6675,1.5174999,52788.87,47972.14,1619549993,1619497188,2.0,22.7,-1.8380423,4.942705,11.916124
2021-04-27 22:00:00+00:00,9.452916,14.7175,3.6675,53010.375,31552.21,1619636494,1619583468,51.0,15.03,-0.63365936,5.5541496,10.715525
2021-04-28 22:00:00+00:00,7.457083,9.1675,5.5675,53230.414,16114.656,1619722995,1619669750,61.0,10.24,1.2788358,3.2944355,5.354912
2021-04-29 22:00:00+00:00,6.9133334,9.367499,3.2175,53448.793,23822.738,1619809496,1619756032,61.0,10.28,0.59268,4.1250153,6.992405
2021-04-30 22:00:00+00:00,6.894583,10.617499,2.7675,53665.312,47721.01,1619895997,1619842316,51.0,22.22,-0.10034037,3.614992,7.44726
2021-05-01 22:00:00+00:00,6.575833,9.617499,2.9675,53879.766,48847.605,1619982497,1619928602,51.0,22.06,-0.00771904,3.0253642,5.771658
2021-05-02 22:00:00+00:00,8.513333,12.367499,2.9675,54091.94,27292.035,1620068997,1620014890,51.0,14.78,-0.343318,4.584952,8.852587
2021-05-03 22:00:00+00:00,9.400833,11.7675,6.8175,54301.625,40635.387,1620155495,1620101179,55.0,13.89,0.548059,2.968501,5.526
2021-05-04 22:00:00+00:00,6.938334,9.2675,4.8675003,54508.59,43226.97,1620241993,1620187470,53.0,20.37,-0.0049471855,2.2518625,4.651291
2021-05-05 22:00:00+00:00,6.6674995,10.117499,2.8174999,54712.61,41261.035,1620328491,1620273764,51.0,17.95,-0.09779358,3.674307,7.5282345
2021-05-06 22:00:00+00:00,6.6383324,10.4175,2.3174999,54913.426,49250.094,1620414987,1620360059,71.0,21.73,-0.73133755,3.2091224,6.0964165
2021-05-07 22:00:00+00:00,9.09875,16.167501,3.5674999,55111.03,9455.558,1620501483,1620446358,55.0,6.5,-0.18028069,5.7402015,14.035732
2021-05-08 22:00:00+00:00,17.009165,24.1175,11.2675,55306.92,36767.9,1620587978,1620532657,61.0,16.86,8.476889,15.063024,21.843086
2021-05-09 22:00:00+00:00,15.196666,18.067501,10.5175,55501.34,30670.371,1620674473,1620618958,61.0,14.54,9.332615,13.153075,15.987816
2021-05-10 22:00:00+00:00,12.854999,17.417501,8.5675,55694.094,25929.254,1620760968,1620705260,51.0,14.47,6.786743,11.68068,17.075327
2021-05-11 22:00:00+00:00,11.625834,15.2675,8.0675,55885.008,45180.855,1620847463,1620791564,51.0,21.69,5.917776,9.601441,14.11647
2021-05-12 22:00:00+00:00,11.609168,17.667501,5.9175,56073.89,33441.973,1620933957,1620877870,63.0,16.5,3.9635057,10.082002,16.33915
2021-05-13 22:00:00+00:00,11.440415,15.0675,8.2675,56260.547,40828.723,1621020450,1620964177,53.0,17.94,6.1320076,10.4472275,14.222082
2021-05-14 22:00:00+00:00,10.205,13.5675,7.0175004,56444.777,36649.094,1621106943,1621050486,55.0,14.78,5.5156116,8.20666,10.598623
2021-05-15 22:00:00+00:00,11.24875,14.0175,9.4675,56626.383,41027.41,1621193436,1621136796,63.0,18.55,6.416935,8.785977,12.551409
2021-05-16 22:00:00+00:00,10.688332,14.0175,6.9675,56805.145,32651.12,1621279927,1621223109,61.0,18.02,4.859438,8.29867,12.554953
2021-05-17 22:00:00+00:00,11.132083,14.1675,7.1675,56980.844,50179.445,1621366417,1621309424,53.0,24.39,5.543212,8.981994,11.709578
2021-05-18 22:00:00+00:00,10.550833,13.7675,8.0675,57153.266,39799.01,1621452906,1621395741,61.0,16.1,6.3424015,8.417189,12.501579
2021-05-19 22:00:00+00:00,11.38625,15.0675,6.2675004,57322.195,31327.156,1621539394,1621482060,51.0,16.12,4.2407284,8.450682,11.818655
2021-05-20 22:00:00+00:00,12.742501,14.8175,10.6675,57487.375,50595.04,1621625880,1621568381,53.0,21.16,5.2226887,6.9554334,8.764307
2021-05-21 22:00:00+00:00,10.632083,13.2675,8.4175,57648.582,25634.674,1621712365,1621654705,61.0,14.5,3.9256725,6.723736,10.819621
2021-05-22 22:00:00+00:00,10.877915,14.0675,7.3175,57805.582,34333.598,1621798848,1621741032,51.0,17.46,5.2860184,7.45437,9.463294
2021-05-23 22:00:00+00:00,11.686248,14.6675,9.367499,57958.113,22135.799,1621885329,1621827361,61.0,12.59,6.219139,8.526628,11.648207
2021-05-24 22:00:00+00:00,9.934166,12.9175,6.4675,58105.94,39544.52,1621971809,1621913692,53.0,17.4,3.699727,6.3658175,9.692006
2021-05-25 22:00:00+00:00,10.769584,13.0175,8.2175,58248.805,37259.793,1622058286,1622000027,55.0,18.21,5.355667,7.466985,10.614646
2021-05-26 22:00:00+00:00,10.994583,13.1675,8.5675,58386.45,26037.455,1622144761,1622086365,51.0,13.83,6.2687883,7.5439644,9.612067
2021-05-27 22:00:00+00:00,11.702916,17.5175,4.6175003,58518.766,48914.312,1622231233,1622172705,3.0,22.19,2.051259,10.222157,16.376116
2021-05-28 22:00:00+00:00,13.13,17.7675,8.1675,58646.824,53380.453,1622317704,1622259049,51.0,24.17,6.571416,11.429549,16.96888
2021-05-29 22:00:00+00:00,13.657082,20.0175,7.1175003,58770.777,53427.367,1622404174,1622345395,1.0,27.75,5.3773355,12.225543,19.177567
2021-05-30 22:00:00+00:00,16.502916,21.8675,10.117499,58890.49,53471.676,1622490643,1622431744,3.0,26.96,8.523975,15.551888,21.688452
2021-05-31 22:00:00+00:00,18.148748,23.567501,11.2675,59005.797,53640.758,1622577110,1622518096,0.0,29.14,9.278235,16.726006,22.384481
2021-06-01 22:00:00+00:00,19.863333,26.317501,12.5175,59116.566,53606.555,1622663575,1622604450,3.0,28.65,10.631345,19.227041,25.794466
2021-06-02 22:00:00+00:00,19.5675,22.2675,16.817501,59222.645,49568.984,1622750038,1622690808,51.0,21.75,17.174807,19.68048,22.672018
2021-06-03 22:00:00+00:00,19.063332,25.2175,12.7675,59323.89,41914.652,1622836499,1622777168,61.0,22.9,12.45676,20.059519,26.95796
2021-06-04 22:00:00+00:00,14.875833,16.7675,11.8175,59420.16,17245.568,1622922958,1622863532,55.0,12.94,9.934214,13.820947,17.087263
2021-06-05 22:00:00+00:00,15.261249,19.917501,10.8175,59511.297,54003.086,1623009415,1622949898,3.0,28.71,9.364185,13.81615,20.155804
2021-06-06 22:00:00+00:00,15.827919,21.8675,9.8175,59597.17,53940.09,1623095870,1623036267,3.0,27.22,8.719589,14.72609,21.306194
