date,temperature_2m,soil_temperature_0_to_7cm,weather_code,shortwave_radiation_instant,cloud_cover,cloud_cover_low,cloud_cover_mid,cloud_cover_high
2021-03-20 13:00:00+00:00,7.6175003,8.8175,2.0,506.8532,59.0,55.0,17.0,0.0
2021-03-20 14:00:00+00:00,7.1175003,8.8175,2.0,371.35568,64.0,64.0,3.0,0.0
2021-03-20 15:00:00+00:00,6.7675004,8.4675,3.0,215.77023,100.0,100.0,0.0,0.0
2021-03-20 16:00:00+00:00,6.1675,7.8675003,3.0,86.38396,100.0,100.0,0.0,0.0
2021-03-20 17:00:00+00:00,5.8675003,7.2675004,3.0,27.315268,100.0,100.0,0.0,0.0
2021-03-20 18:00:00+00:00,5.7175,6.8175,3.0,0.0,100.0,100.0,0.0,0.0
2021-03-20 19:00:00+00:00,5.7175,6.4175,3.0,0.0,100.0,100.0,0.0,22.0
2021-03-20 20:00:00+00:00,6.0175004,6.2675004,3.0,0.0,100.0,100.0,0.0,94.0
2021-03-20 21:00:00+00:00,5.9175,6.1175003,3.0,0.0,88.0,58.0,0.0,72.0
2021-03-20 22:00:00+00:00,5.0175004,5.8175,3.0,0.0,96.0,88.0,0.0,65.0
2021-03-20 23:00:00+00:00,5.2675004,5.6675,3.0,0.0,100.0,100.0,0.0,88.0
2021-03-21 00:00:00+00:00,5.4675,5.9175,3.0,0.0,100.0,100.0,0.0,84.0
2021-03-21 01:00:00+00:00,5.7675004,5.8675003,51.0,0.0,100.0,100.0,36.0,35.0
2021-03-21 02:00:00+00:00,6.1675,5.8675003,51.0,0.0,100.0,100.0,4.0,0.0
2021-03-21 03:00:00+00:00,6.8175,5.9675,3.0,0.0,88.0,79.0,2.0,41.0
2021-03-21 04:00:00+00:00,7.1675,6.0175004,3.0,0.0,100.0,100.0,9.0,58.0
2021-03-21 05:00:00+00:00,6.6175003,6.0675,1.0,0.0,33.0,22.0,0.0,15.0
2021-03-21 06:00:00+00:00,5.1675,5.6175003,3.0,3.5476909,100.0,100.0,0.0,94.0
2021-03-21 07:00:00+00:00,6.5175004,5.7675004,3.0,72.79787,100.0,100.0,0.0,4.0
2021-03-21 08:00:00+00:00,7.2675004,6.2175,3.0,139.4355,81.0,79.0,0.0,13.0
2021-03-21 09:00:00+00:00,7.2175,6.6175003,3.0,207.66895,82.0,68.0,0.0,44.0
2021-03-21 10:00:00+00:00,7.9175,7.2675004,3.0,358.93915,89.0,89.0,0.0,7.0
2021-03-21 11:00:00+00:00,8.0175,7.9175,3.0,449.73395,86.0,83.0,0.0,15.0
2021-03-21 12:00:00+00:00,7.0175004,7.9675,3.0,405.12112,100.0,88.0,0.0,53.0
2021-03-21 13:00:00+00:00,7.0175004,8.0675,3.0,314.62466,100.0,100.0,0.0,26.0
2021-03-21 14:00:00+00:00,6.9175,7.9675,3.0,210.03609,100.0,100.0,0.0,34.0
2021-03-21 15:00:00+00:00,6.9175,7.7675004,3.0,153.16331,95.0,95.0,0.0,3.0
2021-03-21 16:00:00+00:00,6.6675,7.5675,3.0,114.17418,93.0,76.0,0.0,71.0
2021-03-21 17:00:00+00:00,6.3175,7.2675004,3.0,54.65793,91.0,86.0,0.0,37.0
2021-03-21 18:00:00+00:00,5.5675,6.8175,3.0,0.0,86.0,33.0,0.0,79.0
2021-03-21 19:00:00+00:00,4.8175,6.2675004,3.0,0.0,97.0,4.0,0.0,97.0
2021-03-21 20:00:00+00:00,4.3175,5.7675004,3.0,0.0,99.0,11.0,0.0,99.0
2021-03-21 21:00:00+00:00,4.3175,5.4175,3.0,0.0,97.0,34.0,0.0,95.0
2021-03-21 22:00:00+00:00,4.4675,5.2175,2.0,0.0,76.0,39.0,0.0,62.0
2021-03-21 23:00:00+00:00,4.4175,5.1175003,2.0,0.0,63.0,36.0,0.0,43.0
2021-03-22 00:00:00+00:00,4.0175004,5.6175003,2.0,0.0,59.0,45.0,0.0,48.0
2021-03-22 01:00:00+00:00,4.3175,5.3675003,3.0,0.0,85.0,55.0,0.0,67.0
2021-03-22 02:00:00+00:00,4.6675,5.2675004,51.0,0.0,97.0,96.0,0.0,72.0
2021-03-22 03:00:00+00:00,4.8175,5.2175,3.0,0.0,89.0,57.0,0.0,74.0
2021-03-22 04:00:00+00:00,4.5175004,5.1175003,2.0,0.0,74.0,49.0,0.0,49.0
2021-03-22 05:00:00+00:00,4.1675,4.9675,3.0,0.0,90.0,74.0,0.0,62.0
2021-03-22 06:00:00+00:00,4.2175,4.8175,3.0,3.1599426,96.0,95.0,0.0,9.0
2021-03-22 07:00:00+00:00,5.2675004,5.0675,3.0,67.915855,98.0,98.0,0.0,0.0
2021-03-22 08:00:00+00:00,6.1175003,5.5175004,2.0,127.39426,66.0,65.0,0.0,3.0
2021-03-22 09:00:00+00:00,7.1675,6.3175,3.0,272.50174,87.0,87.0,0.0,0.0
2021-03-22 10:00:00+00:00,7.7675004,7.0675,3.0,285.98132,95.0,95.0,0.0,0.0
2021-03-22 11:00:00+00:00,8.0675,7.5675,2.0,262.20032,78.0,78.0,0.0,0.0
2021-03-22 12:00:00+00:00,7.5175004,8.0175,3.0,320.6092,93.0,100.0,0.0,0.0
2021-03-22 13:00:00+00:00,7.9175,8.4175,3.0,323.39053,100.0,100.0,0.0,0.0
2021-03-22 14:00:00+00:00,8.1675,8.867499,3.0,327.8074,100.0,100.0,0.0,0.0
2021-03-22 15:00:00+00:00,8.117499,8.9675,1.0,265.01743,28.0,28.0,0.0,0.0
2021-03-22 16:00:00+00:00,7.8175,8.867499,0.0,200.58751,8.0,8.0,0.0,0.0
2021-03-22 17:00:00+00:00,7.0175004,8.367499,1.0,99.52359,35.0,18.0,0.0,20.0
2021-03-22 18:00:00+00:00,3.7175,7.2175,1.0,0.0,32.0,27.0,0.0,6.0
2021-03-22 19:00:00+00:00,3.5674999,6.2675004,1.0,0.0,29.0,25.0,0.0,6.0
2021-03-22 20:00:00+00:00,2.7675,5.5675,3.0,0.0,97.0,12.0,0.0,96.0
2021-03-22 21:00:00+00:00,2.4175,4.9175,3.0,0.0,91.0,16.0,0.0,89.0
2021-03-22 22:00:00+00:00,2.7675,4.5175004,3.0,0.0,80.0,43.0,0.0,64.0
2021-03-22 23:00:00+00:00,3.0175,4.3675003,3.0,0.0,99.0,98.0,0.0,74.0
2021-03-23 00:00:00+00:00,5.1675,5.0175004,3.0,0.0,100.0,85.0,16.0,93.0
2021-03-23 01:00:00+00:00,5.3175,5.1675,3.0,0.0,99.0,64.0,60.0,96.0
2021-03-23 02:00:00+00:00,4.9175,5.1675,3.0,0.0,93.0,54.0,20.0,83.0
2021-03-23 03:00:00+00:00,4.2175,4.9675,3.0,0.0,91.0,39.0,5.0,86.0
2021-03-23 04:00:00+00:00,4.4175,4.9175,3.0,0.0,87.0,52.0,2.0,74.0
2021-03-23 05:00:00+00:00,4.4675,4.8675003,2.0,0.0,69.0,50.0,0.0,38.0
2021-03-23 06:00:00+00:00,4.7675004,4.8675003,3.0,5.8566275,81.0,78.0,0.0,13.0
2021-03-23 07:00:00+00:00,6.1175003,5.2675004,3.0,68.19545,96.0,95.0,0.0,19.0
2021-03-23 08:00:00+00:00,7.4675,6.0175004,3.0,163.1963,100.0,100.0,0.0,12.0
2021-03-23 09:00:00+00:00,8.4175,6.8675003,3.0,236.53142,100.0,100.0,0.0,6.0
2021-03-23 10:00:00+00:00,9.0175,7.6175003,3.0,269.45453,100.0,100.0,0.0,14.0
2021-03-23 11:00:00+00:00,9.867499,8.4175,3.0,337.97287,87.0,84.0,0.0,21.0
2021-03-23 12:00:00+00:00,9.4175,8.7175,3.0,360.7339,100.0,100.0,0.0,29.0
2021-03-23 13:00:00+00:00,9.7675,8.867499,3.0,197.15768,100.0,100.0,0.0,20.0
2021-03-23 14:00:00+00:00,10.117499,9.2675,3.0,275.63193,100.0,100.0,0.0,1.0
2021-03-23 15:00:00+00:00,9.8175,9.4675,3.0,264.42502,100.0,100.0,0.0,0.0
2021-03-23 16:00:00+00:00,9.3175,9.3175,3.0,147.40227,92.0,91.0,0.0,12.0
2021-03-23 17:00:00+00:00,8.7175,8.9675,3.0,71.02068,80.0,78.0,0.0,9.0
2021-03-23 18:00:00+00:00,7.6675,8.367499,3.0,0.0,100.0,100.0,0.0,11.0
2021-03-23 19:00:00+00:00,7.3175,7.9175,3.0,0.0,98.0,97.0,0.0,14.0
2021-03-23 20:00:00+00:00,7.1175003,7.5175004,2.0,0.0,72.0,72.0,0.0,0.0
2021-03-23 21:00:00+00:00,6.3675003,7.1175003,1.0,0.0,28.0,28.0,0.0,0.0
2021-03-23 22:00:00+00:00,5.0175004,6.5175004,0.0,0.0,8.0,8.0,0.0,0.0
2021-03-23 23:00:00+00:00,4.0175004,5.9175,0.0,0.0,3.0,3.0,0.0,0.0
2021-03-24 00:00:00+00:00,3.9675,4.5175004,0.0,0.0,15.0,0.0,0.0,0.0
2021-03-24 01:00:00+00:00,4.0675,4.5175004,0.0,0.0,0.0,0.0,0.0,0.0
2021-03-24 02:00:00+00:00,3.7675,4.4675,0.0,0.0,2.0,0.0,0.0,2.0
2021-03-24 03:00:00+00:00,3.4175,4.3175,1.0,0.0,21.0,1.0,0.0,20.0
2021-03-24 04:00:00+00:00,3.0674999,4.1675,0.0,0.0,12.0,0.0,0.0,12.0
2021-03-24 05:00:00+00:00,2.7175,3.9675,0.0,0.0,4.0,0.0,0.0,4.0
2021-03-24 06:00:00+00:00,2.5674999,3.7675,0.0,11.097878,0.0,0.0,0.0,0.0
2021-03-24 07:00:00+00:00,4.2675004,4.1175003,0.0,138.6879,0.0,0.0,0.0,0.0
2021-03-24 08:00:00+00:00,6.4675,5.2175,1.0,296.1689,28.0,0.0,0.0,28.0
2021-03-24 09:00:00+00:00,8.617499,6.6675,2.0,440.20923,77.0,0.0,0.0,77.0
2021-03-24 10:00:00+00:00,10.2675,8.1675,1.0,544.8535,31.0,0.0,0.0,31.0
2021-03-24 11:00:00+00:00,11.617499,9.5175,2.0,623.62134,66.0,21.0,7.0,57.0
2021-03-24 12:00:00+00:00,12.117499,10.7675,3.0,608.7999,90.0,0.0,31.0,29.0
2021-03-24 13:00:00+00:00,12.5175,11.367499,3.0,561.4094,93.0,1.0,63.0,91.0
2021-03-24 14:00:00+00:00,12.5175,11.617499,3.0,457.097,86.0,0.0,0.0,86.0
2021-03-24 15:00:00+00:00,12.2175,11.617499,3.0,385.5205,84.0,5.0,0.0,83.0
2021-03-24 16:00:00+00:00,11.4675,11.2675,3.0,247.42863,99.0,18.0,0.0,99.0
2021-03-24 17:00:00+00:00,10.117499,10.5175,3.0,89.69522,95.0,30.0,0.0,94.0
2021-03-24 18:00:00+00:00,8.0175,9.5175,3.0,0.0,82.0,19.0,17.0,77.0
2021-03-24 19:00:00+00:00,7.1675,8.5675,2.0,0.0,63.0,23.0,9.0,54.0
2021-03-24 20:00:00+00:00,6.3175,7.8175,3.0,0.0,89.0,11.0,46.0,87.0
2021-03-24 21:00:00+00:00,6.2675004,7.3675003,3.0,0.0,94.0,9.0,84.0,88.0
2021-03-24 22:00:00+00:00,5.7175,6.9175,3.0,0.0,94.0,8.0,88.0,86.0
2021-03-24 23:00:00+00:00,5.6175003,6.6675,3.0,0.0,97.0,4.0,91.0,91.0
2021-03-25 00:00:00+00:00,6.3175,6.5675,3.0,0.0,99.0,17.0,96.0,97.0
2021-03-25 01:00:00+00:00,6.1175003,6.5175004,3.0,0.0,100.0,100.0,76.0,65.0
2021-03-25 02:00:00+00:00,6.1175003,6.5175004,3.0,0.0,99.0,99.0,84.0,27.0
2021-03-25 03:00:00+00:00,6.3675003,6.5675,3.0,0.0,80.0,66.0,42.0,41.0
2021-03-25 04:00:00+00:00,6.4675,6.6175003,3.0,0.0,90.0,85.0,64.0,1.0
2021-03-25 05:00:00+00:00,6.3175,6.5675,3.0,0.0,93.0,60.0,88.0,24.0
2021-03-25 06:00:00+00:00,6.6675,6.5675,3.0,5.330132,90.0,47.0,86.0,10.0
2021-03-25 07:00:00+00:00,7.6175003,6.8675003,3.0,56.42321,87.0,84.0,78.0,5.0
2021-03-25 08:00:00+00:00,8.1675,7.2175,3.0,75.898,100.0,100.0,80.0,0.0
2021-03-25 09:00:00+00:00,8.367499,7.5175004,3.0,76.265076,95.0,95.0,22.0,1.0
2021-03-25 10:00:00+00:00,10.117499,8.2675,2.0,228.96013,60.0,60.0,0.0,0.0
2021-03-25 11:00:00+00:00,11.5175,9.5175,1.0,473.7084,28.0,28.0,0.0,0.0
2021-03-25 12:00:00+00:00,11.3175,9.3175,0.0,602.64966,19.0,17.0,0.0,0.0
2021-03-25 13:00:00+00:00,11.9175,10.5175,0.0,595.45135,9.0,9.0,0.0,0.0
2021-03-25 14:00:00+00:00,11.617499,11.117499,2.0,539.5899,53.0,24.0,39.0,0.0
2021-03-25 15:00:00+00:00,11.2175,11.2175,0.0,412.60712,6.0,4.0,2.0,0.0
2021-03-25 16:00:00+00:00,10.8175,11.0175,1.0,282.46964,28.0,0.0,0.0,28.0
2021-03-25 17:00:00+00:00,9.4675,10.367499,0.0,126.134636,1.0,1.0,0.0,0.0
2021-03-25 18:00:00+00:00,7.4175,9.3175,0.0,0.0,8.0,8.0,2.0,0.0
2021-03-25 19:00:00+00:00,6.5675,8.3175,0.0,0.0,17.0,7.0,16.0,0.0
2021-03-25 20:00:00+00:00,6.6675,7.7175,2.0,0.0,57.0,20.0,55.0,0.0
2021-03-25 21:00:00+00:00,7.4175,7.5175004,2.0,0.0,77.0,75.0,44.0,0.0
2021-03-25 22:00:00+00:00,7.3175,7.4175,1.0,0.0,39.0,30.0,34.0,0.0
2021-03-25 23:00:00+00:00,6.8175,7.1675,2.0,0.0,55.0,17.0,53.0,0.0
2021-03-26 00:00:00+00:00,7.5675,6.8675003,0.0,0.0,13.0,11.0,34.0,0.0
2021-03-26 01:00:00+00:00,7.4175,6.8675003,1.0,0.0,23.0,9.0,21.0,0.0
2021-03-26 02:00:00+00:00,7.4175,6.8675003,3.0,0.0,89.0,18.0,89.0,0.0
2021-03-26 03:00:00+00:00,7.9675,7.0675,3.0,0.0,98.0,43.0,98.0,0.0
2021-03-26 04:00:00+00:00,8.0675,7.2175,3.0,0.0,99.0,54.0,99.0,0.0
2021-03-26 05:00:00+00:00,7.9675,7.2675004,2.0,0.0,78.0,8.0,77.0,0.0
2021-03-26 06:00:00+00:00,7.7675004,7.2675004,3.0,5.1666217,88.0,5.0,88.0,0.0
2021-03-26 07:00:00+00:00,7.8675003,7.3675003,1.0,80.232605,28.0,4.0,26.0,0.0
2021-03-26 08:00:00+00:00,8.9675,7.9175,0.0,261.44028,2.0,0.0,2.0,0.0
2021-03-26 09:00:00+00:00,10.367499,8.867499,0.0,443.1197,1.0,1.0,0.0,0.0
2021-03-26 10:00:00+00:00,11.367499,9.867499,0.0,555.6706,10.0,10.0,0.0,0.0
2021-03-26 11:00:00+00:00,12.117499,10.7675,0.0,616.75824,9.0,9.0,0.0,0.0
2021-03-26 12:00:00+00:00,13.0175,11.4675,1.0,647.7204,49.0,28.0,32.0,0.0
2021-03-26 13:00:00+00:00,13.1675,11.867499,3.0,478.9239,90.0,90.0,27.0,0.0
2021-03-26 14:00:00+00:00,12.867499,11.8175,3.0,304.99347,93.0,93.0,33.0,0.0
2021-03-26 15:00:00+00:00,12.8175,11.617499,2.0,192.27484,64.0,62.0,24.0,0.0
2021-03-26 16:00:00+00:00,12.1675,11.4675,51.0,176.4824,42.0,14.0,39.0,0.0
2021-03-26 17:00:00+00:00,11.9675,11.117499,2.0,91.41879,58.0,34.0,57.0,0.0
2021-03-26 18:00:00+00:00,11.0175,10.5675,1.0,0.60371053,45.0,18.0,43.0,0.0
2021-03-26 19:00:00+00:00,10.4675,10.0175,2.0,0.0,73.0,23.0,71.0,5.0
2021-03-26 20:00:00+00:00,9.6675,9.617499,51.0,0.0,97.0,44.0,94.0,84.0
2021-03-26 21:00:00+00:00,8.117499,9.0675,61.0,0.0,100.0,93.0,100.0,21.0
2021-03-26 22:00:00+00:00,6.9675,8.3175,55.0,0.0,100.0,100.0,98.0,35.0
2021-03-26 23:00:00+00:00,6.5675,7.6675,53.0,0.0,100.0,88.0,100.0,57.0
2021-03-27 00:00:00+00:00,6.0175004,6.7175,51.0,0.0,100.0,50.0,100.0,83.0
2021-03-27 01:00:00+00:00,5.9675,6.5675,51.0,0.0,15.0,12.0,10.0,0.0
2021-03-27 02:00:00+00:00,5.3675003,6.1675,51.0,0.0,34.0,23.0,22.0,0.0
2021-03-27 03:00:00+00:00,4.8175,5.8175,51.0,0.0,100.0,100.0,35.0,43.0
2021-03-27 04:00:00+00:00,4.8175,5.6175003,55.0,0.0,94.0,90.0,57.0,48.0
2021-03-27 05:00:00+00:00,5.0175004,5.5175004,51.0,0.0,92.0,38.0,89.0,24.0
2021-03-27 06:00:00+00:00,4.5175004,5.2675004,51.0,7.5602245,61.0,27.0,57.0,3.0
2021-03-27 07:00:00+00:00,5.3675003,5.3675003,3.0,100.36626,82.0,21.0,78.0,0.0
2021-03-27 08:00:00+00:00,5.3675003,5.7175,51.0,219.67287,39.0,27.0,32.0,0.0
2021-03-27 09:00:00+00:00,6.5175004,6.3175,51.0,324.37967,50.0,25.0,45.0,0.0
2021-03-27 10:00:00+00:00,7.2175,7.2175,1.0,486.1661,38.0,27.0,21.0,0.0
2021-03-27 11:00:00+00:00,7.7175,8.0175,0.0,531.3572,17.0,15.0,4.0,0.0
2021-03-27 12:00:00+00:00,8.117499,8.9175,0.0,590.36676,19.0,18.0,10.0,0.0
2021-03-27 13:00:00+00:00,8.617499,9.617499,1.0,593.6011,24.0,22.0,6.0,0.0
2021-03-27 14:00:00+00:00,8.3175,9.867499,51.0,512.9033,39.0,10.0,37.0,0.0
2021-03-27 15:00:00+00:00,8.2675,9.7175,1.0,342.16895,43.0,12.0,40.0,0.0
2021-03-27 16:00:00+00:00,8.1675,9.4175,1.0,236.16919,28.0,9.0,23.0,3.0
2021-03-27 17:00:00+00:00,7.7175,8.9175,2.0,109.98963,74.0,15.0,45.0,51.0
2021-03-27 18:00:00+00:00,6.6175003,8.2175,1.0,2.88292,39.0,31.0,23.0,6.0
2021-03-27 19:00:00+00:00,5.4675,7.4175,0.0,0.0,15.0,0.0,7.0,10.0
2021-03-27 20:00:00+00:00,4.9675,6.7675004,3.0,0.0,100.0,1.0,8.0,100.0
2021-03-27 21:00:00+00:00,5.1675,6.4175,3.0,0.0,100.0,4.0,19.0,100.0
2021-03-27 22:00:00+00:00,6.0675,6.3175,3.0,0.0,100.0,39.0,45.0,99.0
2021-03-27 23:00:00+00:00,6.2175,6.3175,3.0,0.0,98.0,7.0,9.0,98.0
2021-03-28 00:00:00+00:00,6.6675,7.2175,3.0,0.0,99.0,5.0,7.0,99.0
2021-03-28 01:00:00+00:00,6.5675,6.9675,3.0,0.0,98.0,2.0,55.0,98.0
2021-03-28 02:00:00+00:00,6.7675004,6.8675003,3.0,0.0,95.0,31.0,93.0,51.0
2021-03-28 03:00:00+00:00,7.0675,6.8175,2.0,0.0,53.0,20.0,52.0,0.0
2021-03-28 04:00:00+00:00,6.8675003,6.7675004,3.0,0.0,82.0,1.0,81.0,1.0
2021-03-28 05:00:00+00:00,6.8675003,6.6675,3.0,0.0,95.0,8.0,46.0,92.0
2021-03-28 06:00:00+00:00,7.0175004,6.6175003,3.0,17.288465,97.0,2.0,55.0,95.0
2021-03-28 07:00:00+00:00,8.0675,6.9675,0.0,127.52986,19.0,3.0,10.0,9.0
2021-03-28 08:00:00+00:00,9.117499,7.6675,1.0,290.1415,35.0,3.0,7.0,30.0
2021-03-28 09:00:00+00:00,10.0175,8.4675,3.0,400.81842,99.0,32.0,94.0,83.0
2021-03-28 10:00:00+00:00,9.8175,8.8175,51.0,283.2522,100.0,95.0,100.0,100.0
2021-03-28 11:00:00+00:00,9.367499,8.6675,51.0,123.44048,100.0,96.0,94.0,99.0
2021-03-28 12:00:00+00:00,11.4675,10.0675,3.0,195.74867,100.0,17.0,97.0,99.0
2021-03-28 13:00:00+00:00,11.367499,10.2675,3.0,281.76407,100.0,29.0,98.0,98.0
2021-03-28 14:00:00+00:00,11.867499,10.5175,3.0,305.24686,98.0,59.0,21.0,97.0
2021-03-28 15:00:00+00:00,11.8175,10.7175,3.0,289.88324,100.0,81.0,41.0,100.0
2021-03-28 16:00:00+00:00,11.367499,10.5675,3.0,136.92883,100.0,17.0,75.0,100.0
2021-03-28 17:00:00+00:00,10.867499,10.2175,3.0,58.557514,100.0,9.0,88.0,98.0
2021-03-28 18:00:00+00:00,10.4175,9.8175,3.0,2.3027751,99.0,13.0,10.0,98.0
2021-03-28 19:00:00+00:00,9.6675,9.367499,3.0,0.0,96.0,7.0,0.0,96.0
2021-03-28 20:00:00+00:00,9.367499,9.0175,3.0,0.0,96.0,7.0,13.0,96.0
2021-03-28 21:00:00+00:00,9.2175,8.7175,3.0,0.0,97.0,6.0,1.0,96.0
2021-03-28 22:00:00+00:00,9.1675,8.5175,3.0,0.0,94.0,0.0,1.0,94.0
2021-03-28 23:00:00+00:00,9.1675,8.4175,3.0,0.0,90.0,0.0,5.0,89.0
2021-03-29 00:00:00+00:00,9.4675,8.617499,1.0,0.0,23.0,0.0,0.0,18.0
2021-03-29 01:00:00+00:00,9.4175,8.4675,1.0,0.0,29.0,0.0,0.0,29.0
2021-03-29 02:00:00+00:00,9.367499,8.3175,1.0,0.0,47.0,0.0,1.0,46.0
2021-03-29 03:00:00+00:00,9.367499,8.2675,3.0,0.0,98.0,0.0,27.0,98.0
2021-03-29 04:00:00+00:00,9.4175,8.2675,3.0,0.0,83.0,0.0,0.0,83.0
2021-03-29 05:00:00+00:00,8.7675,8.1675,2.0,0.0,59.0,0.0,0.0,59.0
2021-03-29 06:00:00+00:00,8.4175,8.0175,1.0,24.28865,43.0,0.0,0.0,43.0
2021-03-29 07:00:00+00:00,9.4675,8.2675,1.0,158.53946,25.0,0.0,0.0,25.0
2021-03-29 08:00:00+00:00,10.6675,8.9675,1.0,317.2554,25.0,0.0,0.0,25.0
2021-03-29 09:00:00+00:00,11.867499,9.9175,1.0,466.848,21.0,2.0,0.0,20.0
2021-03-29 10:00:00+00:00,13.0175,10.9675,1.0,579.99854,42.0,1.0,0.0,41.0
2021-03-29 11:00:00+00:00,13.8175,11.9175,1.0,641.8019,35.0,0.0,0.0,35.0
2021-03-29 12:00:00+00:00,14.867499,13.2675,0.0,659.4042,1.0,0.0,0.0,0.0
2021-03-29 13:00:00+00:00,15.4675,13.7675,0.0,639.3634,0.0,0.0,0.0,0.0
2021-03-29 14:00:00+00:00,16.067501,14.117499,0.0,561.095,0.0,0.0,0.0,0.0
2021-03-29 15:00:00+00:00,16.5175,14.2175,0.0,442.83575,0.0,0.0,0.0,0.0
2021-03-29 16:00:00+00:00,16.2675,14.0675,0.0,295.99615,0.0,0.0,0.0,0.0
2021-03-29 17:00:00+00:00,15.0675,13.5675,0.0,140.9702,0.0,0.0,0.0,0.0
2021-03-29 18:00:00+00:00,12.7175,12.617499,0.0,9.268938,0.0,0.0,0.0,0.0
2021-03-29 19:00:00+00:00,10.5175,11.4675,0.0,0.0,0.0,0.0,0.0,0.0
2021-03-29 20:00:00+00:00,9.5175,10.5175,0.0,0.0,0.0,0.0,0.0,0.0
2021-03-29 21:00:00+00:00,8.867499,9.7675,0.0,0.0,12.0,0.0,0.0,12.0
2021-03-29 22:00:00+00:00,8.3175,9.117499,1.0,0.0,32.0,0.0,0.0,32.0
2021-03-29 23:00:00+00:00,7.6675,8.617499,1.0,0.0,44.0,0.0,0.0,44.0
2021-03-30 00:00:00+00:00,9.3175,8.5175,1.0,0.0,39.0,0.0,0.0,44.0
2021-03-30 01:00:00+00:00,8.2675,8.2675,1.0,0.0,48.0,0.0,0.0,48.0
2021-03-30 02:00:00+00:00,7.3675003,7.9675,2.0,0.0,53.0,0.0,0.0,53.0
2021-03-30 03:00:00+00:00,6.4675,7.5675,1.0,0.0,31.0,0.0,0.0,31.0
2021-03-30 04:00:00+00:00,5.5675,7.1175003,1.0,0.0,33.0,0.0,0.0,33.0
2021-03-30 05:00:00+00:00,4.9175,6.7175,1.0,0.0,43.0,0.0,0.0,43.0
2021-03-30 06:00:00+00:00,5.2675004,6.3675003,2.0,31.130835,71.0,0.0,0.0,71.0
2021-03-30 07:00:00+00:00,8.117499,7.0175004,2.0,169.86096,74.0,0.0,0.0,74.0
2021-03-30 08:00:00+00:00,10.9675,8.4175,2.0,323.458,76.0,0.0,0.0,76.0
2021-03-30 09:00:00+00:00,13.617499,10.1675,2.0,473.99274,66.0,0.0,0.0,66.0
2021-03-30 10:00:00+00:00,15.8175,11.9175,2.0,587.0266,58.0,0.0,0.0,58.0
2021-03-30 11:00:00+00:00,17.567501,13.4675,2.0,656.01886,52.0,0.0,0.0,52.0
2021-03-30 12:00:00+00:00,19.4675,14.9675,1.0,681.36346,48.0,0.0,0.0,36.0
2021-03-30 13:00:00+00:00,19.917501,15.7675,1.0,651.07324,49.0,0.0,0.0,49.0
2021-03-30 14:00:00+00:00,20.167501,16.2175,1.0,569.7514,37.0,0.0,0.0,37.0
2021-03-30 15:00:00+00:00,20.167501,16.317501,1.0,452.19366,26.0,0.0,0.0,26.0
2021-03-30 16:00:00+00:00,19.6175,16.167501,0.0,304.9586,0.0,0.0,0.0,0.0
2021-03-30 17:00:00+00:00,17.7675,15.5675,0.0,147.6493,0.0,0.0,0.0,0.0
2021-03-30 18:00:00+00:00,13.7675,14.0675,0.0,12.302107,0.0,0.0,0.0,0.0
2021-03-30 19:00:00+00:00,11.117499,12.367499,0.0,0.0,0.0,0.0,0.0,0.0
2021-03-30 20:00:00+00:00,9.5675,11.0675,0.0,0.0,0.0,0.0,0.0,0.0
2021-03-30 21:00:00+00:00,8.8175,10.117499,0.0,0.0,0.0,0.0,0.0,0.0
2021-03-30 22:00:00+00:00,8.4175,9.4175,0.0,0.0,0.0,0.0,0.0,0.0
2021-03-30 23:00:00+00:00,8.4175,8.9675,0.0,0.0,0.0,0.0,0.0,0.0
2021-03-31 00:00:00+00:00,8.1675,9.1675,0.0,0.0,0.0,0.0,0.0,0.0
2021-03-31 01:00:00+00:00,7.3675003,8.6675,0.0,0.0,0.0,0.0,0.0,0.0
2021-03-31 02:00:00+00:00,6.2675004,8.117499,0.0,0.0,0.0,0.0,0.0,0.0
2021-03-31 03:00:00+00:00,5.8175,7.6675,0.0,0.0,0.0,0.0,0.0,0.0
2021-03-31 04:00:00+00:00,5.1675,7.1675,0.0,0.0,0.0,0.0,0.0,0.0
2021-03-31 05:00:00+00:00,5.4175,6.8175,0.0,0.0,0.0,0.0,0.0,0.0
2021-03-31 06:00:00+00:00,6.3175,6.8175,0.0,33.119892,0.0,0.0,0.0,0.0
2021-03-31 07:00:00+00:00,8.9175,7.5675,0.0,185.35782,0.0,0.0,0.0,0.0
2021-03-31 08:00:00+00:00,11.867499,9.0675,0.0,349.11014,0.0,0.0,0.0,0.0
2021-03-31 09:00:00+00:00,14.7175,10.867499,0.0,495.77686,0.0,0.0,0.0,0.0
2021-03-31 10:00:00+00:00,17.2675,12.7675,0.0,605.8664,0.0,0.0,0.0,0.0
2021-03-31 11:00:00+00:00,19.2175,14.5175,0.0,670.2262,0.0,0.0,0.0,0.0
2021-03-31 12:00:00+00:00,21.5175,16.6175,0.0,685.256,0.0,0.0,0.0,0.0
2021-03-31 13:00:00+00:00,21.8675,17.3675,1.0,655.0085,46.0,0.0,0.0,46.0
2021-03-31 14:00:00+00:00,21.7175,17.7175,1.0,570.9106,25.0,0.0,0.0,25.0
2021-03-31 15:00:00+00:00,21.3675,17.7175,0.0,449.93137,9.0,0.0,0.0,9.0
